pred_valence,pred_arousal
-0.17891046400090116,-0.10226850640234109
0.4633470760498572,0.0027569578800522576
0.44552511480590584,0.3514563837186463
-0.2581342393239674,-0.3363212510148011
-0.38717554259729936,-0.2826408312522691
-0.39083615515233516,-0.33095624946646657
0.35680340947397915,0.19691018513737368
-0.0843845617247414,0.19293864800248894
0.7014285434178458,1.5564754941139518
0.11572710025174238,0.3107055784770545
-0.2669895754793201,-0.3517697886139958
-0.35720240510660384,-0.2946910489726624
0.1814154009342539,0.12712141268457244
-0.17180696808712725,0.46702654357719064
-0.7587758204459816,0.06043950224382172
-0.06891447697675268,0.13650893458959074
0.08080444896731065,0.721380577644878
0.41053371616280965,1.0721335827062473
-0.2756841753869209,0.2737646934726612
-0.5782209202060831,0.6318817943960536
-0.3533302200061338,-0.19277893248047
0.4581138204444163,0.6865289520405337
-0.41704453973426636,-0.32805933837929335
0.4267940252818792,0.36511413455844743
0.5993212173278027,0.3695885380788455
0.7263114707433879,0.7325585827694509
0.6099984544634877,0.40483200019669985
0.3075016373341901,0.4940366822290184
-0.40205475136379887,0.23734665152584566
-0.3757910481264398,-0.287764010491319
0.20816063126822132,0.43517510744293686
-0.26755366365247923,-0.3406691885927563
-0.51757710279365,-0.44869136531310094
0.049244785510852984,0.6664220938560533
-0.4864948348933009,0.5965416825126988
-0.5947034154326452,-0.1895537527092477
-0.47824129705880036,0.1651816788946312
0.07337117095269208,0.5167113571603398
-0.6033886463433107,-0.2781192818330485
-0.7717684319016285,-0.4423342483209424
-0.37631279463728173,-0.08884549378599038
-0.37901879704799857,0.2578392505094024
-0.2556142703257793,0.4875433306784246
-0.8020085237446288,-0.36540234832318247
-0.32505957224031923,-0.2933718550230919
-0.4673306443879315,-0.29073696294464196
-0.20039437774858293,-0.1933743559923798
0.151008485694327,-0.05916233674684679
-0.11635797569759365,-0.12429443178967398
0.8653681879514347,0.931704226926697
-0.11518048693035432,-0.2503215890316046
0.9360486801378671,1.244495052972315
-0.043210837323686246,-0.010795280749539116
-0.3487822287905613,-0.30347050873456793
0.1956831947841674,0.59221471805446
0.05476483291431922,0.5365367974421243
-0.19491430829512568,-0.17457575571277378
-0.5293904474495841,-0.03205925566793616
0.3332976230560567,0.8601790423306847
-0.02353756619257985,0.287426982063281
-0.6301697020100214,0.7422654229434399
-0.5022164855722038,0.6194339612751717
-0.022251073281798428,0.7956667577998081
-0.3945580924546702,-0.39894816282629175
-0.2287709634971422,0.4141430738489167
-0.38118407847718916,-0.206938011042955
0.4908643153808949,0.7005474203453029
-0.643184156945374,1.1439054348918773
-0.6207252024150822,1.2877131359143243
-0.6830629329895974,0.7326125604794181
0.10485401041181835,0.7552431082573233
-0.39213534032837905,0.6717268607049073
-0.2568991169674735,0.6503139113266151
-0.7452574207839227,0.9345803349101102
-0.545487313414678,-0.2154588121702538
-0.22087530402000444,-0.3919734653585875
-0.18125012568587218,-0.2580336544038049
0.1814122179063038,0.09196362210582376
0.0676467267365417,0.39702714959101837
-0.03409836072910666,-0.27808408753717234
-0.2630779828233901,-0.28853961667373024
0.25321197216729857,0.33113182171385136
-0.20688337713796312,-0.08293672423955983
-0.9289265138393088,-0.4309456752721149
-0.32670266825384064,-0.30184137363681496
-0.6077464652671489,-0.39048719518544733
-0.28626393900421465,-0.1302576571784544
0.5711601216902007,0.2070605321785054
0.11143816482591168,-0.17454403525911338
0.17043184013543633,0.1626339597492163
-0.11141502531003078,0.25980881794367017
-0.129150147601806,0.5498883365719756
-0.30082687020474397,-0.34599437144535927
0.42119194393800224,0.5979668089062865
-0.32576016603519053,-0.18725557750188598
-1.156417919399732,0.46495371073807945
-0.5231514506036923,0.3762216180214365
0.4404451357719022,0.3765507492051332
0.01969369613602412,0.6477124914590745
-0.6235249607915303,0.05994244513469893
0.8393229477475529,0.6171496673487287
-0.33047002102110756,-0.24673373335152135
-0.1238724925368837,-0.3474903045587435
0.5437372473658667,1.3718004909898904
-0.4626455960618424,-0.022296000061362176
0.9392564496949836,0.8633938897566563
0.866131505386203,1.3387237480570366
0.8237903004122178,0.5764915568199339
-0.0517620845690665,-0.1388967517350485
0.6468466682588899,0.20721270370061906
0.4565967322412996,0.7726183803398107
-0.22043501229552598,-0.023461819516943816
0.11104878323074668,-0.310337127108556
-0.6040648945997065,-0.28014429594316015
-0.19987981449777448,-0.208906159402992
1.1602945363209947,1.3046646667271524
0.8307394983823978,0.533409361291131
0.41073099467077556,0.3978993330113584
0.02537821219769676,-0.04031923947594912
0.5121465750800789,-0.18273352001566415
-0.1877961780764945,-0.15880767737797222
-0.1878745764791393,-0.3575745378151095
-0.37049322731468315,-0.33734042981140827
-0.49555638201779617,0.7934504188483179
-0.30116005199897333,-0.31735832410481857
0.12465465729244535,-0.18903064513842094
0.6585929853735446,0.5258108080624191
0.21340701408782603,-0.13371093617175098
-0.4263134291801174,-0.3082797593814457
0.14643880313941265,0.4785117673624677
0.3908326260697198,0.16701127898828666
-0.08651678139281094,0.1508405931094518
-0.12349132738964164,1.016973114167838
