pred_valence,pred_arousal
-0.03271915560000001,-0.15688027000000004
0.39475822400000005,0.36301415
0.15439913359999996,0.16842745399999998
-0.4101295368,-0.26520057999999996
-0.2212626892,-0.262816378
-0.41311712600000006,-0.12435907200000003
0.31536999320000003,0.10037043400000001
-0.16038400800000005,0.013578922399999995
0.45631299,0.593690648
-0.0016468008000000214,0.17551371
-0.19484901599999999,-0.06227784000000002
-0.421242232,-0.15476772800000002
0.05620394400000001,0.2621764714
-0.380024576,0.72331375
-0.402566,0.08926224
-0.0382629788,0.16130564399999997
0.021961588599999998,0.6116155120000001
0.312019794,0.98589004
-0.36812583000000004,0.08130474600000001
-0.38288902199999997,0.431434452
-0.44156407400000003,-0.14856373099999998
0.1315161052,0.647642776
-0.485417946,-0.29342058400000004
0.3253026806,0.46119829000000007
0.37931821000000004,0.30299598399999994
0.250554968,0.47397194
0.49052041460000007,0.500676594
0.3483464540000001,0.52651918
-0.38877064599999994,0.13185148799999996
-0.331735026,-0.24876625000000002
0.05657076159999999,0.31772451599999996
-0.296127402,-0.04000196480000002
-0.5120141180000001,-0.11202792000000003
-0.18365661800000002,0.657421052
0.18706287000000005,0.4358237132000001
-0.437220908,-0.019096046000000005
-0.329587774,0.27195158399999997
-0.10329454400000002,0.414847332
-0.604618472,-0.37579779
-0.47272167400000004,-0.13202706800000008
-0.40087077200000004,-0.0546474148
-0.709200766,0.466368342
0.028111126000000042,0.42662719400000004
-0.5077650300000001,-0.147209542
-0.273943334,-0.11899587800000004
-0.471619694,-0.31581016240000004
-0.154039432,0.06282600399999995
-0.16374338600000005,-0.186963786
-0.297706784,-0.1645611354
0.584963416,0.9500503920000001
-0.0397222512,-0.032108090000000034
0.6944579200000001,0.852293052
-0.25624836000000006,-0.11910253200000002
-0.32641566600000005,-0.15642067
0.10564049400000003,0.41342919999999994
-0.26303766600000006,0.136235328
0.19639440400000002,-0.29054930000000007
-0.204147264,-0.01635632399999999
0.155072958,0.795084772
-0.102974736,0.233537523
-0.36267121599999996,0.510149348
-0.12355368759999996,0.43127878
-0.00943419839999999,0.612123074
-0.32233546,-0.29133747200000004
-0.13822579599999998,0.365003876
-0.36795728,-0.247048268
0.316670082,0.544792482
-0.66336728,0.9890215528000001
-0.361881844,1.0688228
-0.6377211199999999,0.560349906
-0.32932490000000003,1.10821528
-0.5250646899999999,1.058644368
-0.49373819,0.58433575
-0.567639268,0.593974368
-0.465510124,-0.13217268000000004
-0.260324396,-0.225909996
-0.3880214,-0.39505960600000006
0.366000232,0.2571762
0.03984227200000002,0.3754688790000001
-0.3261278510000001,-0.220889486
-0.35331313,-0.131486086
0.19654821108,0.21246676000000003
-0.280442748,-0.052312324000000035
-0.44477572,-0.1915038352
-0.28632250800000003,-0.30350002080000005
-0.3107804639999999,-0.195810968
-0.423901766,-0.25841602
-0.014138240000000135,0.352897682
0.055607246000000006,-0.11269188079999999
0.1862011134,0.134870296
-0.02000776599999999,0.27994363599999994
-0.21472674400000002,0.52577142
-0.36694287160000005,-0.14054890400000003
0.293606238,0.46106632000000003
-0.389485346,0.05454512799999996
-0.662469014,0.302349714
-0.483902418,0.030120500800000012
0.18572910599999998,0.24180330399999994
-0.11704051200000003,0.600800588
-0.12791667599999998,0.168191396
0.473055742,0.44754061599999995
-0.420471746,-0.16337928000000002
-0.34329615,-0.261957896
0.06641638799999997,0.900952126
-0.401536212,-0.045081224
0.634173312,0.66330738
0.874940668,0.62501092
0.634788644,0.565109066
-0.135481776,-0.09016367200000001
0.295759336,0.12273977999999998
0.03964917719999999,0.484624958
-0.019202467999999973,0.11956218600000003
-0.21987918,-0.19284869
-0.512261074,-0.270521942
-0.10729544199999999,-0.06309391200000003
1.11182042,0.9830850199999999
0.69288343,0.565679332
0.249341914,0.26089327819999997
0.14758046600000008,0.07787941799999999
0.068827973888,-0.01142792800000001
-0.171430668,0.023987115999999975
-0.365000276,-0.22463817800000002
-0.36016999,-0.11105979600000002
-0.453908118,0.5869151319999999
-0.4359387716,-0.19720529299999998
-0.046088861999999994,-0.071466872
0.6980095606000001,0.48890965259999997
-0.09032572999999999,-0.1515425196
-0.33229975000000006,-0.22566684400000006
-0.17335704400000004,0.20887396799999997
0.301846876,0.663573152
-0.024366077999999985,0.314186584
-0.09339522,0.9724130771999999
-0.13425155600000005,-0.21813824999999998
-0.02051658600000001,-0.24847356400000004
0.11070239800000001,0.16312685400000002
-0.40335579599999993,0.28233555
0.01791506800000006,0.082514696
-0.20437871199999996,0.19532290000000002
0.30869794,0.387240412
0.48424274999999994,0.86018698
0.011341334399999998,0.34785224600000003
-0.203981484,0.10736295200000001
-0.18156095000000005,-0.009098506000000048
-0.46648888000000005,-0.069436412
0.240143254,0.406298536
0.7986844719999999,0.6456787
-0.58157585,-0.42906691199999997
0.532917754,0.58359622
0.203168264,0.47800137
0.04350978200000005,0.117030072
-0.13367563200000004,-0.44345235800000005
0.221919188,0.15074284
0.563658796,0.7063397499999999
-0.28394320000000006,0.06028900959999999
-0.25437716,-0.202113812
-0.509013044,-0.322034548
-0.4337588788,-0.321817354
-0.38439819999999997,-0.249420924
0.133029624,0.497353448
0.30226890600000006,0.84127766
-0.28612086000000003,0.41716444
-0.525878644,0.017444207999999975
-0.08813372879999998,0.035408425999999965
0.47493711000000005,0.607182352
-0.10972452000000003,-0.07703776800000003
-0.03111698199999999,-0.16500960999999997
0.07186077680000001,0.20211755000000003
-0.237362364,-0.34751090800000006
-0.22799676,-0.27697357600000005
-0.44651061999999997,-0.195435028
-0.536550124,-0.2325116728
0.3838828100000001,0.5355459539999999
-0.1332029528,0.09936033740000001
0.46031165199999996,0.61740424
-0.5395687199999999,-0.298887334
-0.724742648,0.625293228
-0.499020288,-0.05255336200000002
-0.28031384800000003,0.29184590600000004
-0.368974508,0.121272984
0.309655952,-0.19825644299999998
-0.02277396399999998,0.21654056800000002
-0.215723992,-0.07732683800000002
0.544500724,0.5013056770000001
0.5078714740000001,0.6247043
0.03307570600000001,-0.28744798400000005
0.614770224,0.40715520400000005
-0.48558481,-0.19041871000000005
0.60835134,0.546708616
0.239964822,0.438535962
0.667307664,0.781083928
0.27521455100000003,0.25317009900000004
0.10490608600000001,0.333061146
0.19363524400000007,0.33853966
0.51125571,0.8381764920000001
0.03367367339999999,0.352995248
0.6466582460000001,1.054992726
-0.340575904,0.62749468
-0.62169286,-0.1461310486
0.051525685200000004,0.05561827399999997
-0.422825516,0.056382078
-0.292501884,-0.10369353359999997
0.200477036,0.30446097899999996
0.11230918200000001,0.24958529599999998
