pred_valence,pred_arousal
-0.01574720379700878,-0.2625091274379233
0.5125174806235662,0.39745828178983883
0.43422098891114036,0.25724622944300596
-0.314185974725689,-0.2801134599888817
-0.20146255715934447,-0.385786270669633
-0.35543772400592344,-0.3175994927541307
0.359492419256113,0.10448004403860778
0.01126311841644656,0.12951314880563525
0.7391144277153672,1.2542941924387407
0.1749890355675236,0.2870065404041086
-0.27319170066676124,-0.2215649878536885
-0.3419199430401124,-0.2640261498797997
0.031564191600958025,0.18537661888420293
-0.11887298892676901,0.7355604215659375
-0.6616721107050703,0.20619267361615728
-0.03523672503681474,0.13403329218953924
0.15723514340874156,0.6641220345620005
0.5366317684670973,1.0634889507835958
-0.3026174279202207,0.16896238770054556
-0.5980429661707187,0.5958025497939565
-0.42675408330230236,-0.22988415743035676
0.4472471566886912,0.6823808694763513
-0.4103644636834285,-0.4107902893374532
0.48315701891653157,0.5006925585501314
0.5474356584365168,0.35697151741867233
0.6597764382185266,0.529428047878763
0.6526213436851344,0.5968352269969086
0.3453318726236533,0.6277738413762883
-0.4597538957475129,-0.03808228822430881
-0.3104526190272192,-0.34575293091384773
0.2419968865723765,0.3696133507701192
-0.28550197373926645,-0.20585555595864183
-0.5028706764733375,-0.4317955611010425
-0.06460493652617572,0.6685156536298389
-0.3223151697529447,0.41409333739116766
-0.5668199035094246,-0.07531219425190055
-0.43307241518093553,0.33541768395594945
0.1550527097562422,0.487615228937259
-0.6332390394391716,-0.3748183302847924
-0.6638184616538412,-0.3745869716933077
-0.3595998954065799,-0.116268310737739
-0.5403184925110491,0.5915123566553562
-0.18004374606114693,0.44928899475220935
-0.7037686914424028,-0.30371191437804146
-0.23577298753472276,-0.25972142143661336
-0.41125971220452917,-0.40130711644987477
-0.22291271791661738,-0.09850856786207907
0.038445994814174544,-0.05653446745943086
-0.19048800214379813,-0.15286755300985488
0.7832347268394783,1.1120289947352586
-0.025499602147577072,-0.07175562508467759
0.9563369062515725,1.1154707798473
-0.11872966041846256,-0.0739874933440246
-0.2746427443019127,-0.28409121887942324
0.007130718542151582,0.5226621030135772
0.019733785422832217,0.3337692175985513
0.08251030114399527,-0.4064911000222147
-0.4511216738686189,0.006575289201450951
0.404076720263831,0.8775811970356229
-0.0773724042169821,0.2305398443719378
-0.6433640846046307,0.6739938632952769
-0.414504791788907,0.5647839986432122
-0.05652459047923597,0.6827842663880734
-0.30585745281499466,-0.4765167091345222
-0.14499554919459756,0.4100122386406963
-0.3360141233704609,-0.24444746565329492
0.45115768012894264,0.604222210959414
-0.9409639094884461,1.2682463380585036
-0.7551473270957283,1.278577903318993
-0.9805726780649795,0.8551522615898044
0.005518523329819558,1.1535937629574244
-0.3713400717456059,1.1012550127653706
-0.384856971828067,0.7269704162641277
-0.6865136462930512,0.8133381064102334
-0.48708309462347876,-0.27286184341934855
-0.12691092435687068,-0.298547869092034
-0.30964677740532376,-0.3427910452135175
0.10372431088182088,0.1518306770869698
0.09007622060181186,0.3230853716016247
-0.2007219516286981,-0.285959335848064
-0.2748086287425895,-0.27920542693771816
0.2638903131978963,0.2534881077193924
-0.17317539262943438,-0.08734571605770475
-0.7256917284188462,-0.3376162674133016
-0.21338846564348968,-0.3323142309353159
-0.5351072370896157,-0.2982489563991681
-0.42352518764361713,-0.1852933703256154
0.46371178480099573,0.5236016171407012
0.05720101831301355,-0.17796119641316657
0.213859451877209,0.15232122332612102
-0.14203311109412808,0.3172170225302689
-0.03829064856479625,0.5757566430068599
-0.2961401563419809,-0.28962607188958656
0.4523713149505886,0.5189241751358906
-0.33337955644155415,-0.2207049216322606
-1.0169132608645886,0.5867364543589408
-0.32637818115311223,0.11871421469698534
0.4374888214073747,0.33275460353833425
0.1857069689548838,0.6188440180731096
-0.45810562732407234,0.1717727288837419
0.8639256289827972,0.5411390142251784
-0.3643815327377218,-0.28392742217887706
-0.24028908505688285,-0.3398832434965729
0.5347909668709374,1.2543943593502849
-0.43972171822818484,-0.14358913716499233
0.9683000450227806,0.7421649852863084
0.7585786250200623,1.1435089113000614
0.9318535117844307,0.7834645040397352
-0.011636321332650912,-0.10958409419714016
0.534215129623034,0.16405879670587226
0.37948663069180977,0.7158976950255203
-0.24484877331813049,0.03257839756498271
-0.06476693844276848,-0.2414116508095559
-0.5457103532893663,-0.3742612961446383
-0.23177007027287266,-0.24156790838651293
1.1528066176657619,1.2747747242753131
0.9385815524677437,0.7430867863392927
0.4411165481663711,0.4166502339924149
0.040644502036314256,-0.008210891911269724
0.21650383593637296,0.06535667215641533
-0.21556926491513118,-0.11950991886539347
-0.2279248718987249,-0.2618298886248828
-0.32064150500455657,-0.3210293268763362
-0.5921949214715723,0.7607102811801261
-0.3352625672894548,-0.2961852306992346
0.034031307447263126,-0.14591817301126414
0.6660897848460284,0.6138844099853229
0.027504210331274426,-0.1955514217882905
-0.3051478905390188,-0.3675518123847764
0.1055166459336001,0.32517340154558044
0.37622584287209493,0.6826767096014086
-0.17006288925239998,0.3356317042914883
-0.11500712790957035,1.0228999609200262
0.2253286990359311,0.08530333997467227
0.046211824066488105,-0.29706119247787593
0.1800100413119713,0.09529255407410592
-0.5997170241070753,0.4584562997892035
-0.38198528056453984,-0.038513145885821776
-0.4078104571203306,0.21687383968642565
0.44963216694221375,0.4379759873046091
0.8545844862756131,0.9722420110808119
0.16287002958310193,0.41930825479344896
-0.20041933941947776,0.07886132147696012
-0.011640535565035304,-0.0007971186323482149
-0.41598276941654255,-0.2938071053162184
0.36324608793213936,0.47392866385800475
1.0500705812866071,0.8938136804181211
-0.5375875092652753,-0.35907028438530586
0.9029529977979457,0.677525550585236
0.5074947848225789,0.5492558393136417
-0.5081020320091063,0.028120342303678603
-0.04558032569205306,-0.4340778755899202
0.3364180782990456,0.2121440969292982
0.9210344120446902,0.7409492657825338
-0.07953275838907325,0.17246395872470915
-0.2698292334781084,-0.265307030186939
-0.6398084648716822,-0.23139125813266337
-0.2773539552625287,-0.32964841118005983
-0.5106218824043423,-0.38182962631146367
0.12783548912979048,0.5580319116281187
0.2671174673043906,0.8366685438034009
-0.019242051672414995,0.5569952901617616
-0.6787356161598153,-0.1563698828491103
-0.24696516627493792,-0.11532935611906428
0.6181052653097269,0.6918016752600997
0.020465770520956217,-0.07168388404788173
-0.004461839473278828,-0.2810323780498669
0.2165200519839921,0.251721620718584
-0.3727276547379711,-0.5136668254215891
-0.33241127157391315,-0.5145036975537979
-0.5800993441382845,-0.43461876942683375
-0.6947883413389708,-0.2986507423545064
0.40692474329659367,0.5464816075283092
-0.22722418221681295,0.06792264433845124
0.3582395851524247,0.7645983656492878
-0.6786221288835204,-0.30791547758777305
-0.6659547449270762,0.8435001321586861
-0.6539182274241018,-0.1602423817754367
-0.05662515903052434,0.44040440489027405
-0.5775440805045309,0.1398765215637035
0.38716184773071405,-0.1099525350919443
-0.3484470184605417,0.1953936189339605
-0.12702622698982535,-0.15777182530534634
0.7046405678039291,0.7346493380551735
0.4304597000777976,0.7201591824041609
-0.039307384653320954,-0.464416791214211
0.6811235521172976,0.8160976912906284
-0.49554665795426134,-0.4079546614429951
0.8341405282254251,0.6246616268660155
0.20780739117865032,0.5258771619894276
0.9626470954704249,1.203339232602683
0.2937590714631402,0.21647472311175847
0.17087680185492837,0.36000626047664747
-0.12687218230793973,0.3033235251105975
0.5124283484065065,0.8715537273367202
0.19270728805333592,0.41577953381721716
0.4167073821104421,1.0569154590331458
